,0,1
665,12/13/14 1:55:01 PM,101.407
666,12/13/14 2:25:01 PM,101.407
667,12/13/14 2:55:01 PM,101.407
668,12/13/14 3:25:01 PM,101.29
669,12/13/14 3:55:01 PM,102.223
670,12/13/14 4:25:01 PM,101.407
671,12/13/14 4:55:01 PM,101.173
672,12/13/14 5:25:01 PM,101.407
673,12/13/14 5:55:01 PM,101.407
674,12/13/14 6:25:01 PM,101.874
675,12/13/14 6:55:01 PM,101.641
676,12/13/14 7:25:01 PM,101.874
677,12/13/14 7:55:01 PM,101.757
678,12/13/14 8:25:01 PM,101.991
679,12/13/14 8:55:01 PM,101.641
680,12/13/14 9:25:01 PM,101.757
681,12/13/14 9:55:01 PM,101.641
682,12/13/14 10:25:01 PM,101.757
683,12/13/14 10:55:01 PM,101.757
684,12/13/14 11:25:01 PM,101.757
685,12/13/14 11:55:01 PM,101.991
686,12/14/14 12:25:01 AM,101.524
687,12/14/14 12:55:01 AM,101.641
688,12/14/14 1:25:01 AM,102.107
689,12/14/14 1:55:01 AM,101.641
690,12/14/14 2:25:01 AM,102.223
691,12/14/14 2:55:01 AM,102.107
692,12/14/14 3:25:01 AM,101.757
693,12/14/14 3:55:01 AM,101.874
694,12/14/14 4:25:01 AM,101.874
695,12/14/14 4:55:01 AM,101.874
696,12/14/14 5:25:01 AM,102.107
697,12/14/14 5:55:01 AM,102.688
698,12/14/14 6:25:01 AM,102.223
699,12/14/14 6:55:01 AM,102.223
700,12/14/14 7:25:01 AM,100.821
701,12/14/14 7:55:01 AM,102.107
702,12/14/14 8:25:01 AM,101.991
703,12/14/14 8:55:01 AM,101.874
704,12/14/14 9:25:01 AM,102.223
705,12/14/14 9:55:01 AM,101.757
706,12/14/14 10:25:01 AM,102.223
707,12/14/14 10:55:01 AM,102.107
708,12/14/14 11:25:01 AM,101.991
709,12/14/14 11:55:01 AM,102.107
710,12/14/14 12:25:01 PM,102.572
711,12/14/14 12:55:01 PM,102.107
712,12/14/14 1:25:01 PM,101.641
713,12/14/14 1:55:01 PM,101.407
714,12/14/14 2:25:01 PM,101.29
715,12/14/14 2:55:01 PM,101.757
716,12/14/14 3:25:01 PM,101.407
717,12/14/14 3:55:01 PM,101.991
718,12/14/14 4:25:01 PM,101.641
719,12/14/14 4:55:01 PM,101.29
720,12/14/14 5:25:01 PM,101.874
721,12/14/14 5:55:01 PM,101.524
722,12/14/14 6:25:01 PM,101.991
723,12/14/14 6:55:01 PM,101.757
724,12/14/14 7:25:01 PM,101.524
725,12/14/14 7:55:01 PM,101.641
726,12/14/14 8:25:01 PM,102.572
727,12/14/14 8:55:01 PM,100.938
728,12/14/14 9:25:01 PM,101.055
729,12/14/14 9:55:01 PM,101.173
730,12/14/14 10:25:01 PM,101.874
731,12/14/14 10:55:01 PM,102.34
732,12/14/14 11:25:01 PM,102.223
733,12/14/14 11:55:01 PM,102.223
734,12/15/14 12:25:01 AM,102.223
735,12/15/14 12:55:01 AM,101.874
736,12/15/14 1:25:01 AM,102.223
737,12/15/14 1:55:01 AM,101.874
738,12/15/14 2:25:01 AM,102.223
739,12/15/14 2:55:01 AM,102.223
740,12/15/14 3:25:01 AM,102.34
741,12/15/14 3:55:01 AM,102.34
742,12/15/14 4:25:01 AM,102.456
743,12/15/14 4:55:01 AM,102.223
744,12/15/14 5:25:01 AM,102.223
745,12/15/14 5:55:01 AM,101.991
746,12/15/14 6:25:01 AM,102.223
747,12/15/14 6:55:01 AM,102.107
748,12/15/14 7:25:01 AM,101.991
749,12/15/14 7:55:01 AM,102.107
750,12/15/14 8:25:01 AM,101.991
751,12/15/14 8:55:01 AM,102.34
752,12/15/14 9:25:01 AM,102.107
753,12/15/14 9:55:01 AM,102.34
754,12/15/14 10:25:01 AM,102.572
755,12/15/14 10:55:01 AM,101.874
756,12/15/14 11:25:01 AM,102.688
757,12/15/14 11:55:01 AM,102.456
758,12/15/14 12:25:01 PM,102.456
759,12/15/14 12:55:01 PM,102.34
760,12/15/14 1:25:01 PM,102.107
761,12/15/14 1:55:01 PM,102.223
762,12/15/14 2:25:01 PM,102.456
763,12/15/14 2:55:01 PM,102.456
764,12/15/14 3:25:01 PM,102.688
765,12/15/14 3:55:01 PM,102.804
766,12/15/14 4:25:01 PM,102.804
767,12/15/14 4:55:01 PM,102.804
768,12/15/14 5:25:01 PM,102.572
769,12/15/14 5:55:01 PM,102.688
770,12/15/14 6:25:01 PM,102.572
771,12/15/14 6:55:01 PM,102.572
772,12/15/14 7:25:01 PM,102.688
773,12/15/14 7:55:01 PM,104.186
774,12/15/14 8:25:01 PM,103.15
775,12/15/14 8:55:01 PM,101.991
776,12/15/14 9:25:01 PM,102.572
777,12/15/14 9:55:01 PM,102.919
778,12/15/14 10:25:01 PM,103.612
779,12/15/14 10:55:01 PM,102.572
780,12/15/14 11:25:01 PM,102.107
781,12/15/14 11:55:01 PM,103.266
782,12/16/14 12:25:01 AM,101.874
783,12/16/14 12:55:01 AM,103.496
784,12/16/14 1:25:01 AM,103.612
785,12/16/14 1:55:01 AM,102.456
786,12/16/14 2:25:01 AM,102.804
787,12/16/14 2:55:01 AM,102.456
788,12/16/14 3:25:01 AM,102.572
789,12/16/14 3:55:01 AM,102.804
790,12/16/14 4:25:01 AM,102.572
791,12/16/14 4:55:01 AM,102.572
792,12/16/14 5:25:01 AM,102.456
793,12/16/14 5:55:01 AM,101.757
794,12/16/14 6:25:01 AM,103.496
795,12/16/14 6:55:01 AM,102.688
796,12/16/14 7:25:01 AM,102.804
797,12/16/14 7:55:01 AM,103.381
798,12/16/14 8:25:01 AM,102.688
799,12/16/14 8:55:01 AM,102.572
800,12/16/14 9:25:01 AM,103.266
801,12/16/14 9:55:01 AM,102.572
802,12/16/14 10:25:01 AM,102.919
803,12/16/14 10:55:01 AM,102.804
804,12/16/14 11:25:01 AM,103.15
805,12/16/14 11:55:01 AM,102.804
806,12/16/14 12:25:01 PM,102.804
807,12/16/14 12:55:01 PM,102.688
808,12/16/14 1:25:01 PM,103.266
809,12/16/14 1:55:01 PM,103.266
810,12/16/14 2:25:01 PM,103.266
811,12/16/14 2:55:01 PM,102.688
812,12/16/14 3:25:01 PM,104.186
813,12/16/14 3:55:01 PM,103.15
814,12/16/14 4:25:01 PM,103.381
815,12/16/14 4:55:01 PM,103.035
816,12/16/14 5:25:01 PM,103.266
817,12/16/14 5:55:01 PM,103.266
818,12/16/14 6:25:01 PM,103.15
819,12/16/14 6:55:01 PM,102.223
820,12/16/14 7:25:01 PM,103.035
821,12/16/14 7:55:01 PM,103.496
822,12/16/14 8:25:01 PM,103.15
823,12/16/14 8:55:01 PM,103.381
824,12/16/14 9:25:01 PM,103.496
825,12/16/14 9:55:01 PM,103.496
826,12/16/14 10:25:01 PM,103.612
827,12/16/14 10:55:01 PM,102.688
828,12/16/14 11:25:01 PM,103.956
829,12/16/14 11:55:01 PM,103.266
830,12/17/14 12:25:01 AM,103.727
831,12/17/14 12:55:01 AM,103.496
832,12/17/14 1:25:01 AM,103.956
833,12/17/14 1:55:01 AM,103.956
834,12/17/14 2:25:01 AM,103.841
835,12/17/14 2:55:01 AM,104.186
836,12/17/14 3:25:01 AM,103.956
837,12/17/14 3:55:01 AM,104.3
838,12/17/14 4:25:01 AM,103.956
839,12/17/14 4:55:01 AM,104.3
840,12/17/14 5:25:01 AM,104.186
841,12/17/14 5:55:01 AM,103.612
842,12/17/14 6:25:01 AM,103.956
843,12/17/14 6:55:01 AM,103.956
844,12/17/14 7:25:01 AM,104.186
845,12/17/14 7:55:01 AM,103.956
846,12/17/14 8:25:01 AM,104.757
847,12/17/14 8:55:01 AM,104.3
848,12/17/14 9:25:01 AM,104.415
849,12/17/14 9:55:01 AM,103.841
850,12/17/14 10:25:01 AM,104.071
851,12/17/14 10:55:01 AM,104.071
852,12/17/14 11:25:01 AM,104.757
853,12/17/14 11:55:01 AM,104.071
854,12/17/14 12:25:01 PM,104.3
855,12/17/14 12:55:01 PM,103.841
856,12/17/14 1:25:01 PM,104.757
857,12/17/14 1:55:01 PM,103.841
858,12/17/14 2:25:01 PM,104.186
859,12/17/14 2:55:01 PM,104.643
860,12/17/14 3:25:01 PM,104.529
861,12/17/14 3:55:01 PM,104.643
862,12/17/14 4:25:01 PM,104.3
863,12/17/14 4:55:01 PM,104.3
864,12/17/14 5:25:01 PM,104.415
865,12/17/14 5:55:01 PM,103.841
866,12/17/14 6:25:01 PM,104.415
867,12/17/14 6:55:01 PM,104.3
868,12/17/14 7:25:01 PM,104.415
869,12/17/14 7:55:01 PM,104.643
870,12/17/14 8:25:01 PM,104.529
871,12/17/14 8:55:01 PM,104.643
872,12/17/14 9:25:01 PM,104.3
873,12/17/14 9:55:01 PM,104.529
874,12/17/14 10:25:01 PM,104.985
875,12/17/14 10:55:01 PM,104.529
876,12/17/14 11:25:01 PM,104.529
877,12/17/14 11:55:01 PM,103.035
878,12/18/14 12:25:01 AM,104.186
879,12/18/14 12:55:01 AM,105.099
880,12/18/14 1:25:01 AM,104.643
881,12/18/14 1:55:01 AM,103.841
882,12/18/14 2:25:01 AM,103.841
883,12/18/14 2:55:01 AM,104.3
884,12/18/14 3:25:01 AM,104.871
885,12/18/14 3:55:01 AM,104.3
886,12/18/14 4:25:01 AM,104.3
887,12/18/14 4:55:01 AM,105.212
888,12/18/14 5:25:01 AM,104.529
889,12/18/14 5:55:01 AM,105.212
890,12/18/14 6:25:01 AM,104.985
891,12/18/14 6:55:01 AM,104.643
892,12/18/14 7:25:01 AM,104.757
893,12/18/14 7:55:01 AM,103.956
894,12/18/14 8:25:01 AM,105.553
895,12/18/14 8:55:01 AM,103.956
896,12/18/14 9:25:01 AM,104.985
897,12/18/14 9:55:01 AM,103.381
898,12/18/14 10:25:01 AM,104.415
899,12/18/14 10:55:01 AM,104.643
900,12/18/14 11:25:01 AM,104.757
901,12/18/14 11:55:01 AM,104.529
902,12/18/14 12:25:01 PM,104.871
903,12/18/14 12:55:01 PM,105.326
904,12/18/14 1:25:01 PM,104.643
905,12/18/14 1:55:01 PM,104.871
906,12/18/14 2:25:01 PM,104.186
907,12/18/14 2:55:01 PM,104.415
908,12/18/14 3:25:01 PM,104.415
909,12/18/14 3:55:01 PM,103.035
910,12/18/14 4:25:01 PM,104.529
911,12/18/14 4:55:01 PM,105.326
912,12/18/14 5:25:01 PM,104.985
913,12/18/14 5:55:01 PM,104.529
914,12/18/14 6:25:01 PM,104.415
915,12/18/14 6:55:01 PM,104.757
916,12/18/14 7:25:01 PM,104.415
917,12/18/14 7:55:01 PM,104.529
918,12/18/14 8:25:01 PM,105.553
919,12/18/14 8:55:01 PM,104.985
920,12/18/14 9:25:01 PM,104.985
921,12/18/14 9:55:01 PM,105.212
922,12/18/14 10:25:01 PM,104.757
923,12/18/14 10:55:01 PM,104.871
924,12/18/14 11:25:01 PM,105.212
925,12/18/14 11:55:01 PM,105.099
926,12/19/14 12:25:01 AM,105.553
927,12/19/14 12:55:01 AM,105.44
928,12/19/14 1:25:01 AM,105.212
929,12/19/14 1:55:01 AM,105.553
930,12/19/14 2:25:01 AM,105.666
931,12/19/14 2:55:01 AM,105.44
932,12/19/14 3:25:01 AM,105.099
933,12/19/14 3:55:01 AM,105.326
934,12/19/14 4:25:01 AM,106.006
935,12/19/14 4:55:01 AM,104.871
936,12/19/14 5:25:01 AM,105.553
937,12/19/14 5:55:01 AM,105.666
938,12/19/14 6:25:01 AM,105.212
939,12/19/14 6:55:01 AM,106.006
940,12/19/14 7:25:01 AM,106.231
941,12/19/14 7:55:01 AM,105.666
942,12/19/14 8:25:01 AM,106.006
943,12/19/14 8:55:01 AM,105.44
944,12/19/14 9:25:01 AM,105.893
945,12/19/14 9:55:01 AM,105.44
946,12/19/14 10:25:01 AM,105.326
947,12/19/14 10:55:01 AM,105.893
948,12/19/14 11:25:01 AM,105.553
949,12/19/14 11:55:01 AM,105.553
950,12/19/14 12:25:01 PM,103.727
951,12/19/14 12:55:01 PM,104.757
952,12/19/14 1:25:01 PM,104.643
953,12/19/14 1:55:01 PM,103.727
954,12/19/14 2:25:01 PM,104.071
955,12/19/14 2:55:01 PM,103.956
956,12/19/14 3:25:01 PM,103.841
957,12/19/14 3:55:01 PM,104.415
958,12/19/14 4:25:01 PM,103.841
959,12/19/14 4:55:01 PM,106.006
960,12/19/14 5:25:01 PM,104.757
961,12/19/14 5:55:01 PM,104.643
962,12/19/14 6:25:01 PM,103.956
963,12/19/14 6:55:01 PM,104.871
964,12/19/14 7:25:01 PM,104.643
965,12/19/14 7:55:01 PM,104.415
966,12/19/14 8:25:01 PM,104.643
967,12/19/14 8:55:01 PM,104.757
968,12/19/14 9:25:01 PM,104.415
969,12/19/14 9:55:01 PM,104.643
970,12/19/14 10:25:01 PM,104.871
971,12/19/14 10:55:01 PM,104.985
972,12/19/14 11:25:01 PM,104.985
973,12/19/14 11:55:01 PM,104.985
974,12/20/14 12:25:01 AM,105.099
975,12/20/14 12:55:01 AM,104.985
976,12/20/14 1:25:01 AM,105.099
977,12/20/14 1:55:01 AM,104.985
978,12/20/14 2:25:01 AM,104.871
979,12/20/14 2:55:01 AM,105.212
980,12/20/14 3:25:01 AM,105.326
981,12/20/14 3:55:01 AM,105.099
982,12/20/14 4:25:01 AM,105.099
983,12/20/14 4:55:01 AM,105.212
984,12/20/14 5:25:01 AM,105.553
985,12/20/14 5:55:01 AM,105.326
986,12/20/14 6:25:01 AM,104.186
987,12/20/14 6:55:01 AM,104.643
988,12/20/14 7:25:01 AM,105.099
989,12/20/14 7:55:01 AM,105.44
990,12/20/14 8:25:01 AM,105.779
991,12/20/14 8:55:01 AM,105.326
992,12/20/14 9:25:01 AM,105.44
993,12/20/14 9:55:01 AM,105.666
994,12/20/14 10:25:01 AM,105.326
995,12/20/14 10:55:01 AM,106.231
996,12/20/14 11:25:01 AM,105.099
997,12/20/14 11:55:01 AM,105.099
998,12/20/14 12:25:01 PM,104.871
999,12/20/14 12:55:01 PM,105.44
1000,12/20/14 1:25:01 PM,104.643
1001,12/20/14 1:55:01 PM,104.529
1002,12/20/14 2:25:01 PM,104.643
1003,12/20/14 2:55:01 PM,104.643
1004,12/20/14 3:25:01 PM,104.985
1005,12/20/14 3:55:01 PM,104.643
1006,12/20/14 4:25:01 PM,104.871
1007,12/20/14 4:55:01 PM,104.985
1008,12/20/14 5:25:01 PM,104.643
1009,12/20/14 5:55:01 PM,104.529
1010,12/20/14 6:25:01 PM,104.757
1011,12/20/14 6:55:01 PM,104.643
1012,12/20/14 7:25:01 PM,104.757
1013,12/20/14 7:55:01 PM,104.871
1014,12/20/14 8:25:01 PM,104.643
1015,12/20/14 8:55:01 PM,105.099
1016,12/20/14 9:25:01 PM,104.985
1017,12/20/14 9:55:01 PM,105.212
1018,12/20/14 10:25:01 PM,104.871
1019,12/20/14 10:55:01 PM,104.529
1020,12/20/14 11:25:01 PM,104.529
1021,12/20/14 11:55:01 PM,104.757
1022,12/21/14 12:25:01 AM,104.529
1023,12/21/14 12:55:01 AM,105.44
1024,12/21/14 1:25:01 AM,105.099
1025,12/21/14 1:55:01 AM,104.186
1026,12/21/14 2:25:01 AM,104.985
1027,12/21/14 2:55:01 AM,104.985
1028,12/21/14 3:25:01 AM,105.666
1029,12/21/14 3:55:01 AM,104.985
1030,12/21/14 4:25:01 AM,104.3
1031,12/21/14 4:55:01 AM,105.553
1032,12/21/14 5:25:01 AM,105.099
1033,12/21/14 5:55:01 AM,105.212
1034,12/21/14 6:25:01 AM,105.779
1035,12/21/14 6:55:01 AM,104.757
1036,12/21/14 7:25:01 AM,104.871
1037,12/21/14 7:55:01 AM,104.757
1038,12/21/14 8:25:01 AM,105.44
1039,12/21/14 8:55:01 AM,105.326
1040,12/21/14 9:25:01 AM,106.118
1041,12/21/14 9:55:01 AM,104.871
1042,12/21/14 10:25:01 AM,104.985
1043,12/21/14 10:55:01 AM,105.212
1044,12/21/14 11:25:01 AM,104.985
1045,12/21/14 11:55:01 AM,104.985
1046,12/21/14 12:25:01 PM,104.757
1047,12/21/14 12:55:01 PM,104.071
1048,12/21/14 1:25:01 PM,104.757
1049,12/21/14 1:55:01 PM,104.529
1050,12/21/14 2:25:01 PM,105.099
1051,12/21/14 2:55:01 PM,104.757
1052,12/21/14 3:25:01 PM,104.529
1053,6/20/15 12:34:01 PM,100.585
1054,6/20/15 1:04:01 PM,99.165
1055,6/20/15 1:34:01 PM,100.703
1056,6/20/15 2:04:01 PM,100.35
1057,6/20/15 2:34:01 PM,100.703
1058,6/20/15 3:04:01 PM,100.232
1059,6/20/15 3:34:01 PM,100.468
1060,6/20/15 4:04:01 PM,100.585
1061,6/20/15 4:34:01 PM,100.114
1062,6/20/15 5:04:01 PM,99.996
1063,6/20/15 5:34:01 PM,99.403
1064,6/20/15 6:04:01 PM,99.996
1065,6/20/15 6:34:01 PM,100.232
1066,6/20/15 7:04:01 PM,100.232
1067,6/20/15 7:34:01 PM,100.703
1068,6/20/15 8:04:01 PM,99.996
1069,6/20/15 8:34:01 PM,100.35
1070,6/20/15 9:04:01 PM,100.232
1071,6/20/15 9:34:01 PM,99.877
1072,6/20/15 10:04:01 PM,99.877
1073,6/20/15 10:34:01 PM,100.232
1074,6/20/15 11:04:01 PM,100.35
1075,6/20/15 11:34:01 PM,100.468
1076,6/21/15 12:04:01 AM,101.173
1077,6/21/15 12:34:01 AM,100.35
1078,6/21/15 1:04:01 AM,100.703
1079,6/21/15 1:34:01 AM,100.821
1080,6/21/15 2:04:01 AM,101.173
1081,6/21/15 2:34:01 AM,100.468
1082,6/21/15 3:04:01 AM,100.821
1083,6/21/15 3:34:01 AM,101.524
1084,6/21/15 4:04:01 AM,100.821
1085,6/21/15 4:34:01 AM,101.524
1086,6/21/15 5:04:01 AM,100.938
1087,6/21/15 5:34:01 AM,100.821
1088,6/21/15 6:04:01 AM,101.524
1089,6/21/15 6:34:01 AM,101.173
1090,6/21/15 7:04:01 AM,101.407
1091,6/21/15 7:34:01 AM,101.29
1092,6/21/15 8:04:01 AM,102.456
1093,6/21/15 8:34:01 AM,101.874
1094,6/21/15 9:04:01 AM,103.035
1095,6/21/15 9:34:01 AM,101.524
1096,6/21/15 10:04:01 AM,101.407
1097,6/21/15 10:34:01 AM,101.29
1098,6/21/15 11:04:01 AM,101.055
1099,6/21/15 11:34:01 AM,101.173
1100,6/21/15 12:04:01 PM,100.468
1101,6/21/15 12:34:01 PM,100.821
1102,6/21/15 1:04:01 PM,101.641
1103,6/21/15 1:34:01 PM,100.703
1104,6/21/15 2:04:01 PM,100.585
1105,6/21/15 2:34:01 PM,100.468
1106,6/21/15 3:04:01 PM,100.232
1107,6/21/15 3:34:01 PM,100.232
1108,6/21/15 4:04:01 PM,100.585
1109,6/21/15 4:34:01 PM,100.703
1110,6/21/15 5:04:01 PM,100.468
1111,6/21/15 5:34:01 PM,100.585
1112,6/21/15 6:04:01 PM,100.114
1113,6/21/15 6:34:01 PM,101.173
1114,6/21/15 7:04:01 PM,101.055
1115,6/21/15 7:34:01 PM,100.585
1116,6/21/15 8:04:01 PM,100.585
1117,6/21/15 8:34:01 PM,101.757
1118,6/21/15 9:04:01 PM,101.055
1119,6/21/15 9:34:01 PM,100.232
1120,6/21/15 10:04:01 PM,100.703
1121,6/21/15 10:34:01 PM,100.468
1122,6/21/15 11:04:01 PM,100.703
1123,6/21/15 11:34:01 PM,101.055
1124,6/22/15 12:04:01 AM,100.938
1125,6/22/15 12:34:01 AM,101.524
1126,6/22/15 1:04:01 AM,100.468
1127,6/22/15 1:34:01 AM,100.585
1128,6/22/15 2:04:01 AM,100.585
1129,6/22/15 2:34:01 AM,100.585
1130,6/22/15 3:04:01 AM,101.173
1131,6/22/15 3:34:01 AM,100.703
1132,6/22/15 4:04:01 AM,101.524
1133,6/22/15 4:34:01 AM,99.996
1134,6/22/15 5:04:01 AM,101.407
1135,6/22/15 5:34:01 AM,100.938
1136,6/22/15 6:04:01 AM,101.055
1137,6/22/15 6:34:01 AM,101.29
1138,6/22/15 7:04:01 AM,101.407
1139,6/22/15 7:34:01 AM,101.29
1140,6/22/15 8:04:01 AM,101.991
1141,6/22/15 8:34:01 AM,101.407
1142,6/22/15 9:04:01 AM,101.29
1143,6/22/15 9:34:01 AM,100.821
1144,6/22/15 10:04:01 AM,101.757
1145,6/22/15 10:34:01 AM,100.938
1146,6/22/15 11:04:01 AM,101.29
1147,6/22/15 11:34:01 AM,100.821
1148,6/22/15 12:04:01 PM,100.703
1149,6/22/15 12:34:01 PM,101.055
1150,6/22/15 1:04:01 PM,100.821
1151,6/22/15 1:34:01 PM,100.585
1152,6/22/15 2:04:01 PM,100.468
1153,6/22/15 2:34:01 PM,100.232
1154,6/22/15 3:04:01 PM,99.759
1155,6/22/15 3:34:01 PM,100.938
1156,6/22/15 4:04:01 PM,100.468
1157,6/22/15 4:34:01 PM,100.114
1158,6/22/15 5:04:01 PM,100.114
1159,6/22/15 5:34:01 PM,99.759
1160,6/22/15 6:04:01 PM,100.232
1161,6/22/15 6:34:01 PM,100.232
1162,6/22/15 7:04:01 PM,100.585
1163,6/22/15 7:34:01 PM,99.996
1164,6/22/15 8:04:01 PM,99.877
1165,6/22/15 8:34:01 PM,100.232
1166,6/22/15 9:04:01 PM,101.757
1167,6/22/15 9:34:01 PM,100.821
1168,6/22/15 10:04:01 PM,100.585
1169,6/22/15 10:34:01 PM,100.821
1170,6/22/15 11:04:01 PM,100.35
1171,6/22/15 11:34:01 PM,100.585
1172,6/23/15 12:04:01 AM,100.703
1173,6/23/15 12:34:01 AM,99.996
1174,6/23/15 1:04:01 AM,100.35
1175,6/23/15 1:34:01 AM,100.468
1176,6/23/15 2:04:01 AM,100.585
1177,6/23/15 2:34:01 AM,100.35
1178,6/23/15 3:04:01 AM,100.821
1179,6/23/15 3:34:01 AM,100.468
1180,6/23/15 4:04:01 AM,101.874
1181,6/23/15 4:34:01 AM,101.29
1182,6/23/15 5:04:01 AM,100.938
1183,6/23/15 5:34:01 AM,99.759
1184,6/23/15 6:04:01 AM,100.938
1185,6/23/15 6:34:01 AM,100.821
1186,6/23/15 7:04:01 AM,100.938
1187,6/23/15 7:34:01 AM,100.585
1188,6/23/15 8:04:01 AM,100.821
1189,6/23/15 8:34:01 AM,101.055
1190,6/23/15 9:04:01 AM,101.173
1191,6/23/15 9:34:01 AM,101.407
1192,6/23/15 10:04:01 AM,100.468
1193,6/23/15 10:34:01 AM,100.703
1194,6/23/15 11:04:01 AM,99.64
1195,6/23/15 11:34:01 AM,100.232
1196,6/23/15 12:04:01 PM,100.468
1197,6/23/15 12:34:01 PM,100.114
1198,6/23/15 1:04:01 PM,100.468
1199,6/23/15 1:34:01 PM,100.35
1200,6/23/15 2:04:01 PM,100.35
1201,6/23/15 2:34:01 PM,99.996
1202,6/23/15 3:04:01 PM,99.64
1203,6/23/15 3:34:01 PM,99.877
1204,6/23/15 4:04:01 PM,99.759
1205,6/23/15 4:34:01 PM,100.232
1206,6/23/15 5:04:01 PM,99.64
1207,6/23/15 5:34:01 PM,100.232
1208,6/23/15 6:04:01 PM,99.759
1209,6/23/15 6:34:01 PM,99.996
1210,6/23/15 7:04:01 PM,99.877
1211,6/23/15 7:34:01 PM,100.232
1212,6/23/15 8:04:01 PM,100.468
1213,6/23/15 8:34:01 PM,100.468
1214,6/23/15 9:04:01 PM,100.938
1215,6/23/15 9:34:01 PM,100.938
1216,6/23/15 10:04:01 PM,100.821
1217,6/23/15 10:34:01 PM,100.703
1218,6/23/15 11:04:01 PM,100.35
1219,6/23/15 11:34:01 PM,101.524
1220,6/24/15 12:04:01 AM,101.407
1221,6/24/15 12:34:01 AM,100.703
1222,6/24/15 1:04:01 AM,100.232
1223,6/24/15 1:34:01 AM,101.055
1224,6/24/15 2:04:01 AM,101.055
1225,6/24/15 2:34:01 AM,101.407
1226,6/24/15 3:04:01 AM,101.055
1227,6/24/15 3:34:01 AM,101.173
1228,6/24/15 4:04:01 AM,102.223
1229,6/24/15 4:34:01 AM,101.29
1230,6/24/15 5:04:01 AM,101.524
1231,6/24/15 5:34:01 AM,100.938
1232,6/24/15 6:04:01 AM,102.107
1233,6/24/15 6:34:01 AM,100.821
1234,6/24/15 7:04:01 AM,100.703
1235,6/24/15 7:34:01 AM,101.173
1236,6/24/15 8:04:01 AM,101.29
1237,6/24/15 8:34:01 AM,101.641
1238,6/24/15 9:04:01 AM,100.938
1239,6/24/15 9:34:01 AM,101.29
1240,6/24/15 10:04:01 AM,100.468
1241,6/24/15 10:34:01 AM,100.938
1242,6/24/15 11:04:01 AM,100.821
1243,6/24/15 11:34:01 AM,100.703
1244,6/24/15 12:04:01 PM,100.938
1245,6/24/15 12:34:01 PM,101.055
1246,6/24/15 1:04:01 PM,101.055
1247,6/24/15 1:34:01 PM,100.821
1248,6/24/15 2:04:01 PM,101.055
1249,6/24/15 2:34:01 PM,101.407
1250,6/24/15 3:04:01 PM,101.055
1251,6/24/15 3:34:01 PM,100.35
1252,6/24/15 4:04:01 PM,100.35
1253,6/24/15 4:34:01 PM,100.703
1254,6/24/15 5:04:01 PM,101.757
1255,6/24/15 5:34:01 PM,100.585
1256,6/24/15 6:04:01 PM,100.468
1257,6/24/15 6:34:01 PM,100.468
1258,6/24/15 7:04:01 PM,100.938
1259,6/24/15 7:34:01 PM,100.938
1260,6/24/15 8:04:01 PM,100.703
1261,6/24/15 8:34:01 PM,100.703
1262,6/24/15 9:04:01 PM,100.821
1263,6/24/15 9:34:01 PM,100.703
1264,6/24/15 10:04:01 PM,101.055
1265,6/24/15 10:34:01 PM,101.055
1266,6/24/15 11:04:01 PM,100.703
1267,6/24/15 11:34:01 PM,100.821
1268,6/25/15 12:04:01 AM,102.34
1269,6/25/15 12:34:01 AM,101.757
1270,6/25/15 1:04:01 AM,101.29
1271,6/25/15 1:34:01 AM,101.407
1272,6/25/15 2:04:01 AM,101.29
1273,6/25/15 2:34:01 AM,101.991
1274,6/25/15 3:04:01 AM,100.585
1275,6/25/15 3:34:01 AM,101.173
1276,6/25/15 4:04:01 AM,101.29
1277,6/25/15 4:34:01 AM,100.585
1278,6/25/15 5:04:01 AM,100.703
1279,6/25/15 5:34:01 AM,101.29
1280,6/25/15 6:04:01 AM,101.407
1281,6/25/15 6:34:01 AM,101.641
1282,6/25/15 7:04:01 AM,101.29
1283,6/25/15 7:34:01 AM,101.29
1284,6/25/15 8:04:01 AM,101.524
1285,6/25/15 8:34:01 AM,101.641
1286,6/25/15 9:04:01 AM,101.407
1287,6/25/15 9:34:01 AM,101.524
1288,6/25/15 10:04:01 AM,101.29
1289,6/25/15 10:34:01 AM,100.585
1290,6/25/15 11:04:01 AM,101.29
1291,6/25/15 11:34:01 AM,101.055
1292,6/25/15 12:04:01 PM,101.29
1293,6/25/15 12:34:01 PM,101.407
1294,6/25/15 1:04:01 PM,101.524
1295,6/25/15 1:34:01 PM,100.938
1296,6/25/15 2:04:01 PM,101.641
1297,6/25/15 2:34:01 PM,100.35
1298,6/25/15 3:04:01 PM,100.35
1299,6/25/15 3:34:01 PM,100.35
1300,6/25/15 4:04:01 PM,100.35
1301,6/25/15 4:34:01 PM,100.585
1302,6/25/15 5:04:01 PM,99.877
1303,6/25/15 5:34:01 PM,100.703
1304,6/25/15 6:04:01 PM,100.232
1305,6/25/15 6:34:01 PM,99.284
1306,6/25/15 7:04:01 PM,100.35
1307,6/25/15 7:34:01 PM,100.938
1308,6/25/15 8:04:01 PM,100.232
1309,6/25/15 8:34:01 PM,100.703
1310,6/25/15 9:04:01 PM,100.821
1311,6/25/15 9:34:01 PM,101.173
1312,6/25/15 10:04:01 PM,100.821
1313,6/25/15 10:34:01 PM,100.938
1314,6/25/15 11:04:01 PM,100.35
1315,6/25/15 11:34:01 PM,101.173
